;Miesiąc;Maksymalna temperatura dobowa;Minimalna temperatura dobowa;Średnia temperatura dobowa;Temperatura minimalna przy gruncie;Suma dobowa opadu;Wysokość pokrywy śnieżnej;Równoważnik wodny śniegu;Usłonecznienie;Czas trwania opadu deszczu;Czas trwania opadu śniegu;Czas trwania opadu deszczu ze śniegiem;Czas trwania gradu;Czas trwania mgły;Czas trwania zamglenia;Czas trwania sadzi;Czas trwania gołoledzi;Czas trwania zamieci śnieżnej niskiej;Czas trwania zamieci śnieżnej wysokiej;Czas trwania zmętnienia;Czas trwania wiatru >=10m/s;Czas trwania wiatru >15m/s;Czas trwania burzy;Czas trwania rosy;Czas trwania szronu;Wystąpienie pokrywy śnieżnej;Izoterma dolna;Izoterma górna;Aktynometria;Miesiąc;Średnie dobowe zachmurzenie ogólne;Średnia dobowa prędkość wiatru;Średnia dobowe ciśnienie pary wodnej;Średnia dobowa wilgotność względna;Średnia dobowe ciśnienie na poziomie stacji;Średnie dobowe ciśnienie na pozimie morza;Suma opadu dzień;Suma opadu noc;PM10;Dzień tygodnia;PM10_prev;PM10_next
2015-03-30;3.0;11.5;5.1;7.6;4.3;1.0;0.0;0.0;3.0;7.0;0.0;0.0;0.2;0.0;1.8;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;6.6;4.4;8.0;76.8;979.1;991.9;1.0;0.0;13.43;0;37.38;13.24
2015-03-31;3.0;6.4;1.9;4.4;1.8;10.2;0.0;0.0;1.2;8.1;0.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;7.1;4.8;6.7;80.8;981.3;994.2;3.2;7.0;13.24;1;13.43;7.08
2015-04-01;4.0;6.5;2.4;4.0;2.0;3.1;0.0;0.0;1.2;13.2;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;7.3;8.0;6.6;81.5;982.7;995.7;1.5;1.6;7.08;2;13.24;18.51
2015-04-02;4.0;4.6;0.9;2.2;-0.1;0.6;0.0;0.0;0.2;0.0;1.3;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;6.5;4.1;5.8;80.6;989.9;1003.0;0.0;0.6;18.51;3;7.08;15.42
2015-04-03;4.0;8.3;-0.6;1.9;-1.3;3.6;0.0;0.0;2.8;1.9;1.4;1.6;0.0;0.0;1.3;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;5.8;5.8;6.2;89.0;997.6;1010.8;3.6;0.0;15.42;4;18.51;17.6
2015-04-04;4.0;7.8;-0.1;2.0;-0.8;0.7;0.0;0.0;3.7;0.8;0.0;0.5;0.0;0.0;8.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;5.3;4.4;6.1;87.6;999.0;1012.2;0.2;0.5;17.6;5;15.42;9.98
2015-04-05;4.0;5.7;-0.1;2.1;-1.2;4.7;0.0;0.0;1.3;6.7;3.8;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;7.1;4.6;6.3;89.3;1003.6;1016.9;2.7;2.0;9.98;6;17.6;11.97
2015-04-06;4.0;5.6;0.5;3.0;0.2;0.0;0.0;0.0;0.2;3.3;4.8;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;6.9;3.9;6.1;81.3;1010.3;1023.7;0.0;0.0;11.97;0;9.98;20.87
2015-04-07;4.0;7.9;-0.1;4.4;-1.0;0.1;0.0;0.0;2.9;0.9;0.0;0.0;0.0;0.0;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;6.6;4.4;6.3;77.0;1014.4;1027.7;0.0;0.1;20.87;1;11.97;17.6
2015-04-08;4.0;13.1;5.0;7.8;4.5;0.0;0.0;0.0;4.4;2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;6.3;4.9;7.8;74.8;1011.9;1025.0;0.0;0.0;17.6;2;20.87;32.11
2015-04-09;4.0;14.1;0.3;7.2;-3.1;0.0;0.0;0.0;12.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.8;2.3;4.6;48.5;1017.7;1030.9;0.0;0.0;32.11;3;17.6;57.33
2015-04-10;4.0;17.9;0.2;10.1;-3.0;0.0;0.0;0.0;12.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;4.0;2.1;1.9;6.3;52.5;1011.3;1024.3;0.0;0.0;57.33;4;32.11;62.23
2015-04-11;4.0;20.7;3.9;13.5;-0.2;0.0;0.0;0.0;11.1;0.0;0.0;0.0;0.0;0.0;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.5;0.0;0.0;0.0;0.0;0.0;4.0;1.0;2.6;7.7;53.9;1007.3;1020.1;0.0;0.0;62.23;5;57.33;27.94
2015-04-12;4.0;16.8;7.7;11.4;4.3;0.0;0.0;0.0;8.8;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;5.8;4.9;6.9;50.9;1011.5;1024.4;0.0;0.0;27.94;6;62.23;37.19
2015-04-13;4.0;14.9;3.0;7.9;0.4;1.3;0.0;0.0;6.3;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.5;6.1;6.0;57.0;1007.0;1020.1;1.3;0.0;37.19;0;27.94;22.5
2015-04-14;4.0;10.2;1.9;6.5;0.9;0.8;0.0;0.0;8.0;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.9;6.4;5.5;58.5;1008.1;1021.3;0.0;0.8;22.5;1;37.19;32.84
2015-04-15;4.0;14.6;7.1;11.2;6.7;0.0;0.0;0.0;0.3;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;5.9;4.8;9.9;74.1;998.9;1011.7;0.0;0.0;32.84;2;22.5;21.95
2015-04-16;4.0;15.7;9.5;11.9;6.0;0.0;0.0;0.0;11.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.3;5.8;6.1;44.0;995.9;1008.7;0.0;0.0;21.95;3;32.84;20.32
2015-04-17;4.0;12.5;3.2;7.4;-0.1;0.0;0.0;0.0;7.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.1;4.5;5.8;58.1;998.2;1011.1;0.0;0.0;20.32;4;21.95;11.97
2015-04-18;4.0;9.1;0.4;4.6;-0.9;0.0;0.0;0.0;2.3;2.1;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.8;5.5;5.9;70.6;1003.7;1016.8;0.0;0.0;11.97;5;20.32;15.06
2015-04-19;4.0;9.2;1.4;5.0;0.3;0.0;0.0;0.0;0.4;3.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;6.5;4.9;6.2;72.0;1005.3;1018.5;0.0;0.0;15.06;6;11.97;18.87
2015-04-20;4.0;14.1;4.6;8.6;3.6;0.0;0.0;0.0;9.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.5;8.0;5.6;52.1;1002.3;1015.3;0.0;0.0;18.87;0;15.06;22.14
2015-04-21;4.0;16.0;0.4;8.5;-0.6;0.0;0.0;0.0;10.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.9;3.6;6.1;57.8;1006.2;1019.3;0.0;0.0;22.14;1;18.87;35.2
2015-04-22;4.0;16.2;3.1;10.3;-0.4;0.0;0.0;0.0;12.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.3;2.4;6.7;55.9;1008.8;1021.8;0.0;0.0;35.2;2;22.14;44.45
2015-04-23;4.0;18.5;1.5;11.8;-2.4;0.0;0.0;0.0;13.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;0.0;4.0;2.4;4.8;6.6;51.0;1002.3;1015.2;0.0;0.0;44.45;3;35.2;32.3
2015-04-24;4.0;19.9;7.9;14.3;5.4;0.0;0.0;0.0;13.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.5;3.8;8.2;51.1;1000.1;1012.7;0.0;0.0;32.3;4;44.45;48.08
2015-04-25;4.0;22.9;5.1;15.3;1.6;0.0;0.0;0.0;10.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.1;1.8;8.9;54.6;998.7;1011.3;0.0;0.0;48.08;5;32.3;24.49
2015-04-26;4.0;18.2;12.6;14.2;10.7;6.8;0.0;0.0;0.6;6.5;0.0;0.0;0.0;1.5;3.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;4.0;6.5;1.5;12.0;74.6;995.9;1008.5;6.8;0.0;24.49;6;48.08;22.14
2015-04-27;4.0;23.3;6.4;16.0;3.7;0.0;0.0;0.0;10.6;0.0;0.0;0.0;0.0;4.7;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;2.9;12.0;69.6;993.5;1006.0;0.0;0.0;22.14;0;24.49;26.85
2015-04-28;4.0;23.5;12.8;15.8;9.7;13.5;0.0;0.0;3.8;5.2;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;1.5;0.0;2.2;0.0;0.0;0.0;0.0;0.0;0.0;4.0;6.0;3.9;12.6;72.6;992.0;1004.5;7.8;5.7;26.85;1;22.14;20.32
2015-04-29;4.0;14.4;4.2;8.1;3.9;0.0;0.0;0.0;8.6;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.6;6.3;7.0;67.6;1005.0;1018.1;0.0;0.0;20.32;2;26.85;23.59
2015-04-30;4.0;14.9;2.3;9.8;-1.4;0.0;0.0;0.0;9.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;5.5;3.3;6.4;55.6;1006.0;1018.9;0.0;0.0;23.59;3;20.32;26.13
2015-05-01;5.0;15.9;6.6;10.5;4.8;0.2;0.0;0.0;1.6;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.9;3.1;8.4;66.6;995.4;1008.2;0.2;0.0;26.13;4;23.59;21.95
2015-05-02;5.0;15.0;1.7;9.3;-2.2;0.0;0.0;0.0;11.9;0.0;0.0;0.0;0.0;0.0;2.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;2.5;6.9;63.0;997.2;1010.1;0.0;0.0;21.95;5;26.13;23.22
2015-05-03;5.0;16.8;4.0;11.5;-0.6;0.0;0.0;0.0;12.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.5;2.3;6.2;48.5;1001.9;1014.7;0.0;0.0;23.22;6;21.95;32.48
2015-05-04;5.0;17.1;7.5;12.7;5.9;0.2;0.0;0.0;0.5;1.7;0.0;0.0;0.0;0.5;1.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;6.6;2.9;9.8;65.0;999.8;1012.5;0.2;0.0;32.48;0;23.22;29.21
2015-05-05;5.0;23.6;7.4;17.0;4.4;0.3;0.0;0.0;7.1;0.0;0.0;0.0;0.0;5.1;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.8;3.6;12.5;68.9;999.5;1012.0;0.0;0.3;29.21;1;32.48;21.05
2015-05-06;5.0;20.5;15.1;15.9;14.5;16.7;0.0;0.0;0.4;12.7;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;7.5;2.3;15.6;86.5;998.8;1011.3;16.0;0.7;21.05;2;29.21;18.87
2015-05-07;5.0;19.5;8.0;14.4;6.3;0.0;0.0;0.0;9.5;0.0;0.0;0.0;0.0;3.5;3.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4.6;3.3;10.9;69.6;1002.1;1014.8;0.0;0.0;18.87;3;21.05;16.51
2015-05-08;5.0;17.6;6.9;12.7;5.3;0.0;0.0;0.0;12.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.6;2.0;9.0;63.4;1006.6;1019.4;0.0;0.0;16.51;4;18.87;23.4
2015-05-09;5.0;20.2;9.5;15.0;6.3;0.5;0.0;0.0;8.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.5;0.0;0.0;0.0;0.0;0.0;5.0;4.6;2.8;9.3;55.5;1005.9;1018.6;0.0;0.5;23.4;5;16.51;20.32
2015-05-10;5.0;16.2;11.3;13.0;11.1;2.2;0.0;0.0;0.7;4.9;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;7.0;4.0;11.1;74.4;1006.6;1019.4;2.2;0.0;20.32;6;23.4;15.6
2015-05-11;5.0;15.2;8.5;11.0;8.3;0.0;0.0;0.0;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8;0.0;0.0;0.0;0.0;0.0;5.0;5.8;2.4;9.4;72.5;1014.6;1027.7;0.0;0.0;15.6;0;20.32;26.67
2015-05-12;5.0;21.8;4.7;14.6;1.9;0.8;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4.6;2.9;8.8;58.1;1008.5;1021.3;0.0;0.8;26.67;1;15.6;19.96
2015-05-13;5.0;19.1;10.9;14.0;11.3;0.3;0.0;0.0;10.4;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4.9;4.5;9.0;57.4;1001.8;1014.5;0.0;0.3;19.96;2;26.67;26.13
2015-05-14;5.0;16.7;9.1;11.9;7.2;2.2;0.0;0.0;4.8;3.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;2.0;0.0;0.0;0.0;0.0;0.0;5.0;4.8;3.0;9.6;69.4;996.0;1008.7;2.2;0.0;26.13;3;19.96;15.24
2015-05-15;5.0;16.3;6.7;11.1;5.6;0.1;0.0;0.0;5.1;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;5.0;4.3;4.1;8.9;69.4;1000.1;1012.9;0.1;0.0;15.24;4;26.13;17.96
2015-05-16;5.0;17.5;2.2;12.0;-1.2;0.1;0.0;0.0;11.2;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;2.5;6.8;51.5;1005.2;1018.1;0.0;0.1;17.96;5;15.24;17.97
2015-05-17;5.0;16.1;9.6;11.9;9.5;0.0;0.0;0.0;4.7;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.3;4.9;8.1;59.0;1004.6;1017.5;0.0;0.0;17.97;6;17.96;28.49
2015-05-18;5.0;18.1;7.2;12.7;4.8;0.0;0.0;0.0;10.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4.6;3.0;7.6;53.4;1002.2;1015.0;0.0;0.0;28.49;0;17.97;27.58
2015-05-19;5.0;25.6;8.9;16.6;6.0;3.6;0.0;0.0;7.9;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.4;2.1;12.6;66.6;995.8;1008.4;3.4;0.2;27.58;1;28.49;21.77
2015-05-20;5.0;22.4;13.7;16.9;12.7;1.5;0.0;0.0;2.1;4.4;0.0;0.0;0.0;0.0;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2;0.0;0.0;0.0;0.0;0.0;0.0;5.0;7.0;1.3;16.0;83.9;997.7;1010.2;0.4;1.1;21.77;2;27.58;12.16
2015-05-21;5.0;17.4;9.8;12.5;9.9;0.0;0.0;0.0;0.0;4.4;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;7.4;4.1;11.5;79.1;1006.2;1019.0;0.0;0.0;12.16;3;21.77;17.96
2015-05-22;5.0;17.5;10.9;13.6;10.0;0.0;0.0;0.0;4.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;5.0;6.3;2.4;10.5;68.0;1011.0;1023.8;0.0;0.0;17.96;4;12.16;29.39
2015-05-23;5.0;15.3;9.0;12.4;6.6;0.0;0.0;0.0;0.0;3.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;5.0;7.1;1.9;10.9;76.3;1006.6;1019.5;0.0;0.0;29.39;5;17.96;24.86
2015-05-24;5.0;19.1;10.3;14.6;10.0;0.0;0.0;0.0;4.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.8;1.3;11.5;70.0;1005.5;1018.2;0.0;0.0;24.86;6;29.39;22.68
2015-05-25;5.0;20.0;11.3;15.2;8.8;1.3;0.0;0.0;1.5;5.3;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;6.5;2.8;13.8;80.5;1001.4;1014.0;0.7;0.6;22.68;0;24.86;18.14
2015-05-26;5.0;17.1;11.5;14.1;10.9;8.3;0.0;0.0;0.0;4.6;0.0;0.0;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;7.1;4.6;14.5;88.9;996.6;1009.2;5.8;2.5;18.14;1;22.68;13.25
2015-05-27;5.0;14.2;8.1;10.8;8.0;0.0;0.0;0.0;0.9;3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;7.1;5.6;9.3;72.1;1000.7;1013.5;0.0;0.0;13.25;2;18.14;17.24
2015-05-28;5.0;15.9;7.2;11.5;4.8;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4.5;3.3;8.9;66.4;1003.0;1015.8;0.0;0.0;17.24;3;13.25;25.04
2015-05-29;5.0;20.6;4.7;14.2;1.9;0.0;0.0;0.0;9.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.4;1.6;10.4;66.3;1000.4;1013.1;0.0;0.0;25.04;4;17.24;21.41
2015-05-30;5.0;23.4;12.0;17.2;8.7;0.3;0.0;0.0;6.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;3.4;12.2;63.1;998.4;1011.0;0.3;0.0;21.41;5;25.04;13.79
2015-05-31;5.0;19.3;10.8;14.9;10.3;0.0;0.0;0.0;11.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.3;2.8;8.6;51.8;1005.2;1017.9;0.0;0.0;13.79;6;21.41;26.13
2015-06-01;6.0;26.2;9.6;19.3;7.7;0.0;0.0;0.0;12.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;2.8;2.6;12.3;55.6;1004.1;1016.6;0.0;0.0;26.13;0;13.79;29.03
2015-06-02;6.0;28.1;15.1;21.7;13.0;0.0;0.0;0.0;12.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;4.5;2.3;14.9;59.3;1003.5;1015.9;0.0;0.0;29.03;1;26.13;26.31
2015-06-03;6.0;30.0;15.4;23.3;13.4;0.0;0.0;0.0;13.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;2.8;3.4;14.1;51.9;1004.7;1017.0;0.0;0.0;26.31;2;29.03;13.97
2015-06-04;6.0;26.3;12.6;17.1;12.0;0.0;0.0;0.0;15.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;2.1;4.1;8.4;44.0;1013.7;1026.4;0.0;0.0;13.97;3;26.31;14.88
2015-06-05;6.0;24.0;10.0;17.5;4.8;0.0;0.0;0.0;15.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.4;2.6;8.5;44.6;1015.0;1027.8;0.0;0.0;14.88;4;13.97;21.05
2015-06-06;6.0;27.7;12.0;20.8;10.0;0.0;0.0;0.0;15.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.3;3.1;11.2;47.8;1011.5;1024.0;0.0;0.0;21.05;5;14.88;23.59
2015-06-07;6.0;27.8;15.2;20.5;12.2;0.0;0.0;0.0;12.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;4.3;3.9;14.4;60.4;1011.3;1023.8;0.0;0.0;23.59;6;21.05;19.05
2015-06-08;6.0;20.8;13.4;17.3;13.2;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;5.6;3.8;9.4;47.6;1012.4;1025.1;0.0;0.0;19.05;0;23.59;17.6
2015-06-09;6.0;19.4;13.0;15.0;13.1;0.5;0.0;0.0;1.0;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.9;5.0;9.8;57.5;1012.3;1025.1;0.5;0.0;17.6;1;19.05;19.96
2015-06-10;6.0;21.2;12.7;16.7;12.7;0.0;0.0;0.0;5.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;5.6;3.1;10.5;56.5;1012.2;1024.9;0.0;0.0;19.96;2;17.6;26.31
2015-06-11;6.0;24.1;11.5;18.2;8.6;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;2.4;2.3;9.9;49.4;1008.5;1021.1;0.0;0.0;26.31;3;19.96;35.74
2015-06-12;6.0;27.1;9.6;20.2;6.7;5.1;0.0;0.0;13.2;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6;0.0;0.0;0.0;0.0;0.0;0.0;6.0;2.0;3.1;12.9;57.0;1004.1;1016.6;0.0;5.1;35.74;4;26.31;25.95
2015-06-13;6.0;28.3;16.9;22.7;16.6;4.1;0.0;0.0;13.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;6.0;2.4;2.6;16.6;63.0;997.6;1009.9;0.0;4.1;25.95;5;35.74;25.04
